$HAVE_CRYPTO,$HAVE_HASH,$HAVE_REPLICATION,$HAVE_VERIFY,$HAVE_SEQUENCE,$HAVE_STATISTICS,$DIAGNOSTIC,$PAGESIZE,$PS1K,$PS4K,$PS8K,$PS16K,$PS32K,$CACHESIZE,$CS32MB,$CS16MB,$CS64MB,$CS512MB,$<Performance
1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,5.8540
1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,10.7314
1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,10.6981
1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,10.7378
1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,2.0721
0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0.4308
1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,3.2784
1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,2.0332
1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,3.2377
0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0.4766
0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1.2496
1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,2.0809
1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,10.9010
1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,10.8961
1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,37.6404
1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,10.7136
0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0.7324
0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0.6469
1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,39.0341
1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,21.2739
1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,3.2684
1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,2.0608
0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.5079
0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0.9146
1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,19.9645
1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,10.7335
1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,20.0246
1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,6.5338
0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1.2672
1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,6.5196
1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,39.0207
0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0.5248
0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0.9279
0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0.9207
1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,2.0857
1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,6.5220
0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,2.4023
1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,5.8612
0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0.5773
1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,38.8241
0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,2.3931
1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,37.5868
1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,20.0097
0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,2.3672
0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0.7417
0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0.5157
0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1.3123
0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0.5696
1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,21.2606
1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,39.0300
0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0.5398
0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0.5180
1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,5.8596
0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0.3944
0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0.4838
1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,19.9914
0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1.3062
1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,38.8457
0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0.6432
1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,20.0015
0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0.9196
0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0.3634
0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.4992
0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,2.4085
1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,10.9013
0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.7503
1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,2.0713
1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,10.8994
0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0.4450
1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,10.9242
1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,10.7279
1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,21.1927
1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,5.8223
1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,37.8427
0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1.2554
1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,39.0079
0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0.9184
0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,2.1371
0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1.2756
0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0.6247
0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,2.1547
0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1.2566
1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,5.8244
0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0.5679
0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0.5173
0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0.9438
1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,21.2577
1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,37.6641
0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0.4735
1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,6.5171
0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0.9552
1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,3.2688
1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,3.2462
0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0.6454
1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,5.8309
0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0.7514
0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0.7692
0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0.5265
0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0.9169
1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,21.2192
1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,37.6320
0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0.6435
0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0.6500
1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,5.8333
1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,5.8277
1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,38.8176
1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,37.7617
1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,37.6421
1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,21.2842
0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0.5730
1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,2.0396
0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0.9178
1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,37.6560
0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0.9295
0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0.4785
1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,20.0118
1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,10.7522
1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,20.0094
1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,10.9396
0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0.4757
1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,10.7514
0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1.2611
1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,3.2817
1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,19.9261
0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,2.1585
0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0.3671
0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0.5439
0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0.3870
1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,2.0223
0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0.5211
0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,2.1706
1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,21.2473
0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0.6492
1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,19.9780
0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0.5281
0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,2.1593
0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0.7576
1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,10.7633
0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0.9568
1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,39.0130
0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0.5663
1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,5.8621
1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,38.9730
1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,2.0407
0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1.3076
0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2.3933
1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,5.8465
1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,38.9673
1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,21.2171
1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,37.8035
1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,37.6229
0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0.9176
1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,5.8170
0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0.7509
0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0.7768
0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0.6176
1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,20.0188
0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0.5695
1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,38.9337
0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0.5738
1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,2.0378
1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,21.2569
1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,10.7327
0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0.6405
0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0.5802
0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0.4067
1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,6.5162
1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,21.2854
1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,10.7354
0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1.3135
1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,5.8343
0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0.4019
1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,21.2663
0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0.5452
0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0.5322
0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1.2475
0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0.6305
1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,2.0856
1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,6.5344
0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0.7490
0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,2.1446
1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,6.5193
1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,39.0686
1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,20.0065
1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,3.2801
0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0.7519
0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0.5205
0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0.5219
1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,10.9387
0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0.5123
1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,21.2521
0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1.2515
1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,5.8433
1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,38.9759
0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0.5215
0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0.7457
1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,19.9297
1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,21.2861
0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0.4692
1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,39.0525
0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0.3758
1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,2.0156
0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0.5153
0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0.5215
1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,5.8631
0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0.9540
0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0.3748
0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1.2554
0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0.7755
0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0.5275
0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2.3905
0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0.5416
0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0.5127
1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,10.7325
0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0.5113
0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0.6358
1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6.5299
1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,19.9046
0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1.2486
0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1.2620
1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,10.7065
1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,21.2885
0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0.3881
1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,19.9483
1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,2.0726
0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0.5683
1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,6.5519
0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0.5128
0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0.4367
1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,2.0237
0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0.5081
0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0.6371
0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0.5399
1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,10.7517
1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,19.9112
1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,37.7633
0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1.2507
1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,20.0268
1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,20.0173
0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0.3889
1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,10.7237
0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0.4581
0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0.5393
0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0.5322
1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,3.2472
1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,6.5524
0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0.5131
1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,39.0409
1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,20.0319
1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,38.8822
0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0.5019
1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,5.8713
1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,10.8905
1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,5.8502
0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0.7496
0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0.5184
1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,5.8593
0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0.6413
1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,37.7763
0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0.5130
0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0.5158
1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,6.5163
0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0.3898
1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,37.8285
1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,38.9998
1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,37.8014
1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,2.0874
0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0.5757
1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,6.5214
1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,10.8982
0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0.5668
0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0.7566
1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,6.5252
1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,38.9345
1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,37.6540
1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,10.9124
0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1.2566
1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,19.9491
1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,3.2849
0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0.5116
0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0.7800
1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,10.9373
1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,10.7295
1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,37.8248
0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0.5046
1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,10.7496
1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,6.5215
1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,21.2399
0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0.6153
0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0.7770
0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0.5098
0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0.3970
0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0.5076
0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0.5302
0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0.4545
1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,10.9194
0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0.3652
1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,6.5160
1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,5.8699
0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0.7403
0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0.6435
1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,39.0699
0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0.5697
0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0.9503
0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1.2756
1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,20.0014
0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,2.3992
1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,21.2449
1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,37.5621
0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0.6232
0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0.3671
1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,10.9383
0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0.5281
1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,21.2528
0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0.5701
1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,2.0806
0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0.6412
1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,6.5427
1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,37.7478
1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,21.2535
1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,5.8659
1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,38.9268
1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,5.8256
0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0.4532
0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0.3658
1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,37.7172
0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0.5271
0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0.4457
1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,10.9221
0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1.2480
0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,2.3942
1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,10.7305
1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,21.3091
0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0.6284
0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0.5682
0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0.4482
0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0.4513
